Zip Code,Territory Name,Region Name
40402,"San Jose, CA",West
40403,"San Jose, CA",West
40404,"San Jose, CA",West
40405,"San Jose, CA",West
40409,"San Jose, CA",West
40410,"San Jose, CA",West
40419,"San Jose, CA",West
40422,"San Jose, CA",West
40423,"San Jose, CA",West
40434,"San Jose, CA",West
40437,"San Jose, CA",West
40440,"San Jose, CA",West
40442,"San Jose, CA",West
40444,"San Jose, CA",West
40445,"San Jose, CA",West
40447,"San Jose, CA",West
40448,"San Jose, CA",West
40452,"San Jose, CA",West
40456,"San Jose, CA",West
40460,"San Jose, CA",West
40461,"San Jose, CA",West
40464,"San Jose, CA",West
40468,"San Jose, CA",West
40472,"San Jose, CA",West
40473,"San Jose, CA",West
40475,"San Jose, CA",West
40476,"San Jose, CA",West
40481,"San Jose, CA",West
40484,"San Jose, CA",West
40486,"San Jose, CA",West
40488,"San Jose, CA",West
40489,"San Jose, CA",West
40492,"San Jose, CA",West
40502,"San Jose, CA",West
40503,"San Jose, CA",West
40504,"San Jose, CA",West
40505,"San Jose, CA",West
40506,"San Jose, CA",West
40507,"San Jose, CA",West
40508,"San Jose, CA",West
40509,"San Jose, CA",West
40510,"San Jose, CA",West
40511,"San Jose, CA",West
40512,"San Jose, CA",West
40513,"San Jose, CA",West
40514,"San Jose, CA",West
40515,"San Jose, CA",West
40516,"San Jose, CA",West
40517,"San Jose, CA",West
40522,"San Jose, CA",West
40523,"San Jose, CA",West
40524,"San Jose, CA",West
40526,"San Jose, CA",West
40533,"San Jose, CA",West
40536,"San Jose, CA",West
40544,"San Jose, CA",West
40546,"San Jose, CA",West
40550,"San Jose, CA",West
40555,"San Jose, CA",West
40574,"San Jose, CA",West
40575,"San Jose, CA",West
40576,"San Jose, CA",West
40577,"San Jose, CA",West
40578,"San Jose, CA",West
40579,"San Jose, CA",West
40580,"San Jose, CA",West
40581,"San Jose, CA",West
40582,"San Jose, CA",West
40583,"San Jose, CA",West
40588,"San Jose, CA",West
40591,"San Jose, CA",West
40598,"San Jose, CA",West
40601,"San Jose, CA",West
40602,"San Jose, CA",West
40603,"San Jose, CA",West
40604,"San Jose, CA",West
40618,"San Jose, CA",West
40619,"San Jose, CA",West
40620,"San Jose, CA",West
40621,"San Jose, CA",West
40622,"San Jose, CA",West
40701,"San Jose, CA",West
40702,"San Jose, CA",West
40724,"San Jose, CA",West
40729,"San Jose, CA",West
40730,"San Jose, CA",West
40734,"San Jose, CA",West
40737,"San Jose, CA",West
40740,"San Jose, CA",West
40741,"San Jose, CA",West
40742,"San Jose, CA",West
40743,"San Jose, CA",West
40744,"San Jose, CA",West
40745,"San Jose, CA",West
40750,"San Jose, CA",West
40755,"San Jose, CA",West
40759,"San Jose, CA",West
40763,"San Jose, CA",West
40769,"San Jose, CA",West
40771,"San Jose, CA",West
40801,"San Jose, CA",West
40803,"San Jose, CA",West
40806,"San Jose, CA",West
40807,"San Jose, CA",West
40808,"San Jose, CA",West
40810,"San Jose, CA",West
40813,"San Jose, CA",West
40815,"San Jose, CA",West
40816,"San Jose, CA",West
40818,"San Jose, CA",West
40819,"San Jose, CA",West
40820,"San Jose, CA",West
40823,"San Jose, CA",West
40824,"San Jose, CA",West
40826,"San Jose, CA",West
40827,"San Jose, CA",West
40828,"San Jose, CA",West
40829,"San Jose, CA",West
40830,"San Jose, CA",West
40831,"San Jose, CA",West
40840,"San Jose, CA",West
40843,"San Jose, CA",West
40844,"San Jose, CA",West
40845,"San Jose, CA",West
40847,"San Jose, CA",West
40849,"San Jose, CA",West
40854,"San Jose, CA",West
40855,"San Jose, CA",West
40856,"San Jose, CA",West
40858,"San Jose, CA",West
40862,"San Jose, CA",West
40863,"San Jose, CA",West
40865,"San Jose, CA",West
40868,"San Jose, CA",West
40870,"San Jose, CA",West
40873,"San Jose, CA",West
40874,"San Jose, CA",West
40902,"San Jose, CA",West
40903,"San Jose, CA",West
40906,"San Jose, CA",West
40913,"San Jose, CA",West
40914,"San Jose, CA",West
40915,"San Jose, CA",West
40921,"San Jose, CA",West
40923,"San Jose, CA",West
40927,"San Jose, CA",West
40930,"San Jose, CA",West
40932,"San Jose, CA",West
40935,"San Jose, CA",West
40939,"San Jose, CA",West
40940,"San Jose, CA",West
40941,"San Jose, CA",West
40943,"San Jose, CA",West
40944,"San Jose, CA",West
40946,"San Jose, CA",West
40949,"San Jose, CA",West
40951,"San Jose, CA",West
40953,"San Jose, CA",West
40955,"San Jose, CA",West
40958,"San Jose, CA",West
40962,"San Jose, CA",West
40964,"San Jose, CA",West
40965,"San Jose, CA",West
40972,"San Jose, CA",West
40977,"San Jose, CA",West
40979,"San Jose, CA",West
40981,"San Jose, CA",West
40982,"San Jose, CA",West
40983,"San Jose, CA",West
40988,"San Jose, CA",West
40995,"San Jose, CA",West
40997,"San Jose, CA",West
41001,"San Jose, CA",West
41002,"San Jose, CA",West
41003,"San Jose, CA",West
41004,"San Jose, CA",West
41005,"San Jose, CA",West
41006,"San Jose, CA",West
41007,"San Jose, CA",West
41008,"San Jose, CA",West
41010,"San Jose, CA",West
41011,"San Jose, CA",West
41012,"San Jose, CA",West
41014,"San Jose, CA",West
41015,"San Jose, CA",West
41016,"San Jose, CA",West
41017,"San Jose, CA",West
41018,"San Jose, CA",West
41019,"San Jose, CA",West
41021,"San Jose, CA",West
41022,"San Jose, CA",West
41025,"San Jose, CA",West
41030,"San Jose, CA",West
41031,"San Jose, CA",West
41033,"San Jose, CA",West
41034,"San Jose, CA",West
41035,"San Jose, CA",West
41037,"San Jose, CA",West
41039,"San Jose, CA",West
41040,"San Jose, CA",West
41041,"San Jose, CA",West
41042,"San Jose, CA",West
41043,"San Jose, CA",West
41044,"San Jose, CA",West
41045,"San Jose, CA",West
41046,"San Jose, CA",West
41048,"San Jose, CA",West
41049,"San Jose, CA",West
41051,"San Jose, CA",West
41052,"San Jose, CA",West
41053,"San Jose, CA",West
41054,"San Jose, CA",West
41055,"San Jose, CA",West
41056,"San Jose, CA",West
41059,"San Jose, CA",West
41061,"San Jose, CA",West
41062,"San Jose, CA",West
41063,"San Jose, CA",West
41064,"San Jose, CA",West
41071,"San Jose, CA",West
41072,"San Jose, CA",West
41073,"San Jose, CA",West
41074,"San Jose, CA",West
41075,"San Jose, CA",West
41076,"San Jose, CA",West
41080,"San Jose, CA",West
41081,"San Jose, CA",West
41083,"San Jose, CA",West
41085,"San Jose, CA",West
41086,"San Jose, CA",West
41091,"San Jose, CA",West
41092,"San Jose, CA",West
41093,"San Jose, CA",West
41094,"San Jose, CA",West
41095,"San Jose, CA",West
41096,"San Jose, CA",West
41097,"San Jose, CA",West
41098,"San Jose, CA",West
41099,"San Jose, CA",West
41101,"San Jose, CA",West
41102,"San Jose, CA",West
41105,"San Jose, CA",West
41114,"San Jose, CA",West
41121,"San Jose, CA",West
41124,"San Jose, CA",West
41128,"San Jose, CA",West
41129,"San Jose, CA",West
41132,"San Jose, CA",West
41135,"San Jose, CA",West
41139,"San Jose, CA",West
41141,"San Jose, CA",West
41142,"San Jose, CA",West
41143,"San Jose, CA",West
41144,"San Jose, CA",West
41146,"San Jose, CA",West
41149,"San Jose, CA",West
41159,"San Jose, CA",West
41160,"San Jose, CA",West
41164,"San Jose, CA",West
41166,"San Jose, CA",West
41168,"San Jose, CA",West
41169,"San Jose, CA",West
41171,"San Jose, CA",West
41173,"San Jose, CA",West
41174,"San Jose, CA",West
41175,"San Jose, CA",West
41179,"San Jose, CA",West
41180,"San Jose, CA",West
41181,"San Jose, CA",West
41183,"San Jose, CA",West
41189,"San Jose, CA",West
41201,"San Jose, CA",West
41203,"San Jose, CA",West
41204,"San Jose, CA",West
41214,"San Jose, CA",West
41216,"San Jose, CA",West
41219,"San Jose, CA",West
41222,"San Jose, CA",West
41224,"San Jose, CA",West
41226,"San Jose, CA",West
41230,"San Jose, CA",West
41231,"San Jose, CA",West
41232,"San Jose, CA",West
41234,"San Jose, CA",West
41238,"San Jose, CA",West
41240,"San Jose, CA",West
41250,"San Jose, CA",West
41254,"San Jose, CA",West
41255,"San Jose, CA",West
41256,"San Jose, CA",West
41257,"San Jose, CA",West
41260,"San Jose, CA",West
41262,"San Jose, CA",West
41263,"San Jose, CA",West
41264,"San Jose, CA",West
41265,"San Jose, CA",West
41267,"San Jose, CA",West
41268,"San Jose, CA",West
41271,"San Jose, CA",West
41274,"San Jose, CA",West
41301,"San Jose, CA",West
41310,"San Jose, CA",West
41311,"San Jose, CA",West
41314,"San Jose, CA",West
41317,"San Jose, CA",West
41332,"San Jose, CA",West
41339,"San Jose, CA",West
41347,"San Jose, CA",West
41348,"San Jose, CA",West
41351,"San Jose, CA",West
41352,"San Jose, CA",West
41360,"San Jose, CA",West
41364,"San Jose, CA",West
41365,"San Jose, CA",West
41366,"San Jose, CA",West
41367,"San Jose, CA",West
41368,"San Jose, CA",West
41385,"San Jose, CA",West
41386,"San Jose, CA",West
41390,"San Jose, CA",West
41397,"San Jose, CA",West
41408,"San Jose, CA",West
41413,"San Jose, CA",West
41421,"San Jose, CA",West
41425,"San Jose, CA",West
41426,"San Jose, CA",West
41451,"San Jose, CA",West
41464,"San Jose, CA",West
41465,"San Jose, CA",West
41472,"San Jose, CA",West
41477,"San Jose, CA",West
41501,"San Jose, CA",West
41502,"San Jose, CA",West
41503,"San Jose, CA",West
41512,"San Jose, CA",West
41513,"San Jose, CA",West
41514,"San Jose, CA",West
41517,"San Jose, CA",West
41519,"San Jose, CA",West
41520,"San Jose, CA",West
41522,"San Jose, CA",West
41524,"San Jose, CA",West
41526,"San Jose, CA",West
41527,"San Jose, CA",West
41528,"San Jose, CA",West
41531,"San Jose, CA",West
41534,"San Jose, CA",West
41535,"San Jose, CA",West
41537,"San Jose, CA",West
41538,"San Jose, CA",West
41539,"San Jose, CA",West
41540,"San Jose, CA",West
41542,"San Jose, CA",West
41543,"San Jose, CA",West
41544,"San Jose, CA",West
41547,"San Jose, CA",West
41548,"San Jose, CA",West
41549,"San Jose, CA",West
41553,"San Jose, CA",West
41554,"San Jose, CA",West
41555,"San Jose, CA",West
41557,"San Jose, CA",West
41558,"San Jose, CA",West
41559,"San Jose, CA",West
41560,"San Jose, CA",West
41561,"San Jose, CA",West
41562,"San Jose, CA",West
41563,"San Jose, CA",West
41564,"San Jose, CA",West
41566,"San Jose, CA",West
41567,"San Jose, CA",West
41568,"San Jose, CA",West
41571,"San Jose, CA",West
41572,"San Jose, CA",West
41601,"San Jose, CA",West
41602,"San Jose, CA",West
41603,"San Jose, CA",West
41604,"San Jose, CA",West
41605,"San Jose, CA",West
41606,"San Jose, CA",West
41607,"San Jose, CA",West
41612,"San Jose, CA",West
41615,"San Jose, CA",West
41616,"San Jose, CA",West
41619,"San Jose, CA",West
41621,"San Jose, CA",West
41622,"San Jose, CA",West
41630,"San Jose, CA",West
41631,"San Jose, CA",West
41632,"San Jose, CA",West
41635,"San Jose, CA",West
41636,"San Jose, CA",West
41640,"San Jose, CA",West
41642,"San Jose, CA",West
41643,"San Jose, CA",West
41645,"San Jose, CA",West
41647,"San Jose, CA",West
41649,"San Jose, CA",West
41650,"San Jose, CA",West
41651,"San Jose, CA",West
41653,"San Jose, CA",West
41655,"San Jose, CA",West
41659,"San Jose, CA",West
41660,"San Jose, CA",West
41663,"San Jose, CA",West
41666,"San Jose, CA",West
41667,"San Jose, CA",West
41669,"San Jose, CA",West
41701,"San Jose, CA",West
41702,"San Jose, CA",West
41712,"San Jose, CA",West
41713,"San Jose, CA",West
41714,"San Jose, CA",West
41719,"San Jose, CA",West
41721,"San Jose, CA",West
41722,"San Jose, CA",West
41723,"San Jose, CA",West
41725,"San Jose, CA",West
41727,"San Jose, CA",West
41729,"San Jose, CA",West
41731,"San Jose, CA",West
41735,"San Jose, CA",West
41736,"San Jose, CA",West
41739,"San Jose, CA",West
41740,"San Jose, CA",West
41743,"San Jose, CA",West
41745,"San Jose, CA",West
41746,"San Jose, CA",West
41749,"San Jose, CA",West
41751,"San Jose, CA",West
41754,"San Jose, CA",West
41759,"San Jose, CA",West
41760,"San Jose, CA",West
41762,"San Jose, CA",West
41763,"San Jose, CA",West
41764,"San Jose, CA",West
41766,"San Jose, CA",West
41772,"San Jose, CA",West
41773,"San Jose, CA",West
41774,"San Jose, CA",West
41775,"San Jose, CA",West
41776,"San Jose, CA",West
41777,"San Jose, CA",West
41778,"San Jose, CA",West
41804,"San Jose, CA",West
41810,"San Jose, CA",West
41812,"San Jose, CA",West
41815,"San Jose, CA",West
41817,"San Jose, CA",West
41819,"San Jose, CA",West
41821,"San Jose, CA",West
41822,"San Jose, CA",West
41824,"San Jose, CA",West
41825,"San Jose, CA",West
41826,"San Jose, CA",West
41828,"San Jose, CA",West
41831,"San Jose, CA",West
41832,"San Jose, CA",West
41833,"San Jose, CA",West
41834,"San Jose, CA",West
41835,"San Jose, CA",West
41836,"San Jose, CA",West
41837,"San Jose, CA",West
41838,"San Jose, CA",West
41839,"San Jose, CA",West
41840,"San Jose, CA",West
41843,"San Jose, CA",West
41844,"San Jose, CA",West
41845,"San Jose, CA",West
41847,"San Jose, CA",West
41848,"San Jose, CA",West
41849,"San Jose, CA",West
41855,"San Jose, CA",West
41858,"San Jose, CA",West
41859,"San Jose, CA",West
41861,"San Jose, CA",West
41862,"San Jose, CA",West
42001,"San Jose, CA",West
42002,"San Jose, CA",West
42003,"San Jose, CA",West
42020,"San Jose, CA",West
42021,"San Jose, CA",West
42022,"San Jose, CA",West
42023,"San Jose, CA",West
42024,"San Jose, CA",West
42025,"San Jose, CA",West
42027,"San Jose, CA",West
42028,"San Jose, CA",West
42029,"San Jose, CA",West
42031,"San Jose, CA",West
42032,"San Jose, CA",West
42033,"San Jose, CA",West
42035,"San Jose, CA",West
42036,"San Jose, CA",West
42037,"San Jose, CA",West
42038,"San Jose, CA",West
42039,"San Jose, CA",West
42040,"San Jose, CA",West
42041,"San Jose, CA",West
42044,"San Jose, CA",West
42045,"San Jose, CA",West
42047,"San Jose, CA",West
42048,"San Jose, CA",West
42049,"San Jose, CA",West
42050,"San Jose, CA",West
42051,"San Jose, CA",West
42053,"San Jose, CA",West
42054,"San Jose, CA",West
42055,"San Jose, CA",West
42056,"San Jose, CA",West
42058,"San Jose, CA",West
42060,"San Jose, CA",West
42061,"San Jose, CA",West
42063,"San Jose, CA",West
42064,"San Jose, CA",West
42066,"San Jose, CA",West
42069,"San Jose, CA",West
42070,"San Jose, CA",West
42071,"San Jose, CA",West
42076,"San Jose, CA",West
42078,"San Jose, CA",West
42079,"San Jose, CA",West
42081,"San Jose, CA",West
42082,"San Jose, CA",West
42083,"San Jose, CA",West
42085,"San Jose, CA",West
42086,"San Jose, CA",West
42087,"San Jose, CA",West
42088,"San Jose, CA",West
42101,"San Jose, CA",West
42102,"San Jose, CA",West
42103,"San Jose, CA",West
42104,"San Jose, CA",West
42120,"San Jose, CA",West
42122,"San Jose, CA",West
42123,"San Jose, CA",West
42124,"San Jose, CA",West
42127,"San Jose, CA",West
42128,"San Jose, CA",West
42129,"San Jose, CA",West
42130,"San Jose, CA",West
42131,"San Jose, CA",West
42133,"San Jose, CA",West
42134,"San Jose, CA",West
42135,"San Jose, CA",West
42140,"San Jose, CA",West
42141,"San Jose, CA",West
42142,"San Jose, CA",West
42151,"San Jose, CA",West
42152,"San Jose, CA",West
42153,"San Jose, CA",West
42154,"San Jose, CA",West
42156,"San Jose, CA",West
42157,"San Jose, CA",West
42159,"San Jose, CA",West
42160,"San Jose, CA",West
42163,"San Jose, CA",West
42164,"San Jose, CA",West
42166,"San Jose, CA",West
42167,"San Jose, CA",West
42170,"San Jose, CA",West
42171,"San Jose, CA",West
42201,"San Jose, CA",West
42202,"San Jose, CA",West
42204,"San Jose, CA",West
42206,"San Jose, CA",West
42207,"San Jose, CA",West
42210,"San Jose, CA",West
42211,"San Jose, CA",West
42214,"San Jose, CA",West
42215,"San Jose, CA",West
42216,"San Jose, CA",West
42217,"San Jose, CA",West
42219,"San Jose, CA",West
42220,"San Jose, CA",West
42221,"San Jose, CA",West
42223,"Orlando, FL",Southeast
42232,"San Jose, CA",West
42234,"San Jose, CA",West
42236,"San Jose, CA",West
42240,"San Jose, CA",West
42241,"San Jose, CA",West
42252,"San Jose, CA",West
42254,"San Jose, CA",West
42256,"San Jose, CA",West
42259,"San Jose, CA",West
42261,"San Jose, CA",West
42262,"San Jose, CA",West
42265,"San Jose, CA",West
42266,"San Jose, CA",West
42273,"San Jose, CA",West
42274,"San Jose, CA",West
42275,"San Jose, CA",West
42276,"San Jose, CA",West
42280,"San Jose, CA",West
42285,"San Jose, CA",West
42286,"San Jose, CA",West
42288,"San Jose, CA",West
42301,"San Jose, CA",West
42302,"San Jose, CA",West
42303,"San Jose, CA",West
42304,"San Jose, CA",West
42320,"San Jose, CA",West
42321,"San Jose, CA",West
42322,"San Jose, CA",West
42323,"San Jose, CA",West
42324,"San Jose, CA",West
42325,"San Jose, CA",West
42326,"San Jose, CA",West
42327,"San Jose, CA",West
42328,"San Jose, CA",West
42330,"San Jose, CA",West
42332,"San Jose, CA",West
42333,"San Jose, CA",West
42334,"San Jose, CA",West
42337,"San Jose, CA",West
42338,"San Jose, CA",West
42339,"San Jose, CA",West
42343,"San Jose, CA",West
42344,"San Jose, CA",West
42345,"San Jose, CA",West
42347,"San Jose, CA",West
42348,"San Jose, CA",West
42349,"San Jose, CA",West
42350,"San Jose, CA",West
42351,"San Jose, CA",West
42352,"San Jose, CA",West
42354,"San Jose, CA",West
42355,"San Jose, CA",West
42356,"San Jose, CA",West
42361,"San Jose, CA",West
42364,"San Jose, CA",West
42366,"San Jose, CA",West
42367,"San Jose, CA",West
42368,"San Jose, CA",West
42369,"San Jose, CA",West
42370,"San Jose, CA",West
42371,"San Jose, CA",West
42372,"San Jose, CA",West
42374,"San Jose, CA",West
42376,"San Jose, CA",West
42377,"San Jose, CA",West
42378,"San Jose, CA",West
42402,"San Jose, CA",West
42404,"San Jose, CA",West
42406,"San Jose, CA",West
42408,"San Jose, CA",West
42409,"San Jose, CA",West
42410,"San Jose, CA",West
42411,"San Jose, CA",West
42413,"San Jose, CA",West
42419,"San Jose, CA",West
42420,"San Jose, CA",West
42431,"San Jose, CA",West
42436,"San Jose, CA",West
42437,"San Jose, CA",West
42440,"San Jose, CA",West
42441,"San Jose, CA",West
42442,"San Jose, CA",West
42444,"San Jose, CA",West
42445,"San Jose, CA",West
42450,"San Jose, CA",West
42451,"San Jose, CA",West
42452,"San Jose, CA",West
42453,"San Jose, CA",West
42455,"San Jose, CA",West
42456,"San Jose, CA",West
42457,"San Jose, CA",West
42458,"San Jose, CA",West
42459,"San Jose, CA",West
42460,"San Jose, CA",West
42461,"San Jose, CA",West
42462,"San Jose, CA",West
42463,"San Jose, CA",West
42464,"San Jose, CA",West
42501,"San Jose, CA",West
42502,"San Jose, CA",West
42503,"San Jose, CA",West
42516,"San Jose, CA",West
42518,"San Jose, CA",West
42519,"San Jose, CA",West
42528,"San Jose, CA",West
42533,"San Jose, CA",West
42539,"San Jose, CA",West
42541,"San Jose, CA",West
42544,"San Jose, CA",West
42553,"San Jose, CA",West
42558,"San Jose, CA",West
42564,"San Jose, CA",West
42565,"San Jose, CA",West
42566,"San Jose, CA",West
42567,"San Jose, CA",West
42602,"San Jose, CA",West
42603,"San Jose, CA",West
42629,"San Jose, CA",West
42631,"San Jose, CA",West
42633,"San Jose, CA",West
42634,"San Jose, CA",West
42635,"San Jose, CA",West
42638,"San Jose, CA",West
42642,"San Jose, CA",West
42647,"San Jose, CA",West
42649,"San Jose, CA",West
42653,"San Jose, CA",West
42701,"San Jose, CA",West
42702,"San Jose, CA",West
42712,"San Jose, CA",West
42713,"San Jose, CA",West
42715,"San Jose, CA",West
42716,"San Jose, CA",West
42717,"San Jose, CA",West
42718,"San Jose, CA",West
42719,"San Jose, CA",West
42720,"San Jose, CA",West
42721,"San Jose, CA",West
42722,"San Jose, CA",West
42724,"San Jose, CA",West
42726,"San Jose, CA",West
42728,"San Jose, CA",West
42729,"San Jose, CA",West
42732,"San Jose, CA",West
42733,"San Jose, CA",West
42740,"San Jose, CA",West
42741,"San Jose, CA",West
42742,"San Jose, CA",West
42743,"San Jose, CA",West
42746,"San Jose, CA",West
42748,"San Jose, CA",West
42749,"San Jose, CA",West
42753,"San Jose, CA",West
42754,"San Jose, CA",West
42755,"San Jose, CA",West
42757,"San Jose, CA",West
42758,"San Jose, CA",West
42759,"San Jose, CA",West
42762,"San Jose, CA",West
42764,"San Jose, CA",West
42765,"San Jose, CA",West
42776,"San Jose, CA",West
42782,"San Jose, CA",West
42784,"San Jose, CA",West
42788,"San Jose, CA",West
43001,"Boston, MA",Northeast
43002,"Boston, MA",Northeast
43003,"Boston, MA",Northeast
43004,"Boston, MA",Northeast
43005,"Boston, MA",Northeast
43006,"Boston, MA",Northeast
43007,"San Jose, CA",West
43008,"Boston, MA",Northeast
43009,"San Jose, CA",West
43010,"San Jose, CA",West
43011,"Boston, MA",Northeast
43013,"Boston, MA",Northeast
43014,"Boston, MA",Northeast
43015,"Boston, MA",Northeast
43016,"Boston, MA",Northeast
43017,"Boston, MA",Northeast
43018,"Boston, MA",Northeast
43019,"Boston, MA",Northeast
43021,"Boston, MA",Northeast
43022,"Boston, MA",Northeast
43023,"Boston, MA",Northeast
43025,"Boston, MA",Northeast
43026,"Boston, MA",Northeast
43027,"Boston, MA",Northeast
43028,"Boston, MA",Northeast
43029,"San Jose, CA",West
43030,"Boston, MA",Northeast
43031,"Boston, MA",Northeast
43032,"Boston, MA",Northeast
43033,"Boston, MA",Northeast
43035,"Boston, MA",Northeast
43036,"San Jose, CA",West
43037,"Boston, MA",Northeast
43040,"San Jose, CA",West
43041,"San Jose, CA",West
43044,"San Jose, CA",West
43045,"San Jose, CA",West
43046,"Boston, MA",Northeast
43047,"San Jose, CA",West
43048,"Boston, MA",Northeast
43050,"Boston, MA",Northeast
43054,"Boston, MA",Northeast
43055,"Boston, MA",Northeast
43056,"Boston, MA",Northeast
43058,"Boston, MA",Northeast
43060,"San Jose, CA",West
43061,"Boston, MA",Northeast
43062,"Boston, MA",Northeast
43064,"San Jose, CA",West
43065,"Boston, MA",Northeast
43066,"Boston, MA",Northeast
43067,"San Jose, CA",West
43068,"Boston, MA",Northeast
43069,"Boston, MA",Northeast
43070,"San Jose, CA",West
43071,"Boston, MA",Northeast
43072,"San Jose, CA",West
43073,"Boston, MA",Northeast
43074,"Boston, MA",Northeast
43076,"Boston, MA",Northeast
43077,"San Jose, CA",West
43078,"San Jose, CA",West
43080,"Boston, MA",Northeast
43081,"Boston, MA",Northeast
43082,"Boston, MA",Northeast
43083,"San Jose, CA",West
43084,"San Jose, CA",West
43085,"Boston, MA",Northeast
43086,"Boston, MA",Northeast
43093,"Boston, MA",Northeast
43101,"Boston, MA",Northeast
43102,"Boston, MA",Northeast
43103,"Boston, MA",Northeast
43105,"Boston, MA",Northeast
43106,"San Jose, CA",West
43107,"Boston, MA",Northeast
43109,"Boston, MA",Northeast
43110,"Boston, MA",Northeast
43111,"Boston, MA",Northeast
43112,"Boston, MA",Northeast
43113,"Boston, MA",Northeast
43115,"San Jose, CA",West
43116,"Boston, MA",Northeast
43117,"Boston, MA",Northeast
43119,"San Jose, CA",West
43123,"Boston, MA",Northeast
43125,"Boston, MA",Northeast
43126,"Boston, MA",Northeast
43127,"Boston, MA",Northeast
43128,"San Jose, CA",West
43130,"Boston, MA",Northeast
43135,"Boston, MA",Northeast
43136,"Boston, MA",Northeast
43137,"Boston, MA",Northeast
43138,"Boston, MA",Northeast
43140,"San Jose, CA",West
43142,"San Jose, CA",West
43143,"San Jose, CA",West
43144,"Boston, MA",Northeast
43145,"San Jose, CA",West
43146,"Boston, MA",Northeast
43147,"Boston, MA",Northeast
43148,"Boston, MA",Northeast
43149,"Boston, MA",Northeast
43150,"Boston, MA",Northeast
43151,"San Jose, CA",West
43152,"Boston, MA",Northeast
43153,"San Jose, CA",West
43154,"Boston, MA",Northeast
43155,"Boston, MA",Northeast
43156,"Boston, MA",Northeast
43157,"Boston, MA",Northeast
43158,"Boston, MA",Northeast
43160,"San Jose, CA",West
43162,"San Jose, CA",West
43164,"Boston, MA",Northeast
43194,"Boston, MA",Northeast
43195,"Boston, MA",Northeast
43199,"Boston, MA",Northeast
43201,"Boston, MA",Northeast
43202,"Boston, MA",Northeast
43203,"Boston, MA",Northeast
43204,"Boston, MA",Northeast
43205,"Boston, MA",Northeast
43206,"Boston, MA",Northeast
43207,"Boston, MA",Northeast
43209,"Boston, MA",Northeast
43210,"Boston, MA",Northeast
43211,"Boston, MA",Northeast
43212,"Boston, MA",Northeast
43213,"Boston, MA",Northeast
43214,"Boston, MA",Northeast
43215,"Boston, MA",Northeast
43216,"Boston, MA",Northeast
43217,"Boston, MA",Northeast
43218,"Boston, MA",Northeast
43219,"Boston, MA",Northeast
43220,"Boston, MA",Northeast
43221,"Boston, MA",Northeast
43222,"Boston, MA",Northeast
43223,"Boston, MA",Northeast
43224,"Boston, MA",Northeast
43226,"Boston, MA",Northeast
43227,"Boston, MA",Northeast
43228,"Boston, MA",Northeast
43229,"Boston, MA",Northeast
43230,"Boston, MA",Northeast
43231,"Boston, MA",Northeast
43232,"Boston, MA",Northeast
43234,"Boston, MA",Northeast
43235,"Boston, MA",Northeast
43236,"Boston, MA",Northeast
43240,"Boston, MA",Northeast
43251,"Boston, MA",Northeast
43260,"Boston, MA",Northeast
43266,"Boston, MA",Northeast
43268,"Boston, MA",Northeast
43270,"Boston, MA",Northeast
43271,"Boston, MA",Northeast
43272,"Boston, MA",Northeast
43279,"Boston, MA",Northeast
43287,"Boston, MA",Northeast
43291,"Boston, MA",Northeast
43301,"Boston, MA",Northeast
43302,"Boston, MA",Northeast
43310,"San Jose, CA",West
43311,"San Jose, CA",West
43314,"Boston, MA",Northeast
43315,"Boston, MA",Northeast
43316,"San Jose, CA",West
43317,"Boston, MA",Northeast
43318,"San Jose, CA",West
43319,"San Jose, CA",West
43320,"Boston, MA",Northeast
43321,"Boston, MA",Northeast
43322,"Boston, MA",Northeast
43323,"Boston, MA",Northeast
43324,"San Jose, CA",West
43325,"Boston, MA",Northeast
43326,"San Jose, CA",West
43330,"San Jose, CA",West
43331,"San Jose, CA",West
43332,"San Jose, CA",West
43333,"San Jose, CA",West
43334,"Boston, MA",Northeast
43335,"Boston, MA",Northeast
43336,"San Jose, CA",West
43337,"Boston, MA",Northeast
43338,"Boston, MA",Northeast
43340,"San Jose, CA",West
43341,"San Jose, CA",West
43342,"Boston, MA",Northeast
43343,"San Jose, CA",West
43344,"San Jose, CA",West
43345,"San Jose, CA",West
43346,"San Jose, CA",West
43347,"San Jose, CA",West
43348,"San Jose, CA",West
43349,"Boston, MA",Northeast
43350,"Boston, MA",Northeast
43351,"San Jose, CA",West
43356,"Boston, MA",Northeast
43357,"San Jose, CA",West
43358,"San Jose, CA",West
43359,"San Jose, CA",West
43360,"San Jose, CA",West
43402,"San Jose, CA",West
43403,"San Jose, CA",West
43406,"San Jose, CA",West
43407,"San Jose, CA",West
43408,"Detroit, MI",Northeast
43410,"Boston, MA",Northeast
43412,"Detroit, MI",Northeast
43413,"San Jose, CA",West
43414,"San Jose, CA",West
43416,"San Jose, CA",West
43420,"Boston, MA",Northeast
43430,"San Jose, CA",West
43431,"San Jose, CA",West
43432,"San Jose, CA",West
43433,"Boston, MA",Northeast
43434,"Detroit, MI",Northeast
43435,"San Jose, CA",West
43436,"Boston, MA",Northeast
43437,"San Jose, CA",West
43438,"Boston, MA",Northeast
43439,"Boston, MA",Northeast
43440,"Boston, MA",Northeast
43441,"San Jose, CA",West
43442,"Boston, MA",Northeast
43443,"San Jose, CA",West
43445,"San Jose, CA",West
43446,"Boston, MA",Northeast
